11096	main_3c	emp_syria_tarsus	secondary	minor_secondary
11104	main_3c	emp_syria_tarsus	primary	minor_primary
11105	main_3c	emp_syria_samosata	secondary	minor_secondary
11110	main_3c	emp_syria_samosata	primary	minor_primary
11115	main_3c	emp_syria_antioch	port	port
11122	main_3c	emp_syria_antioch	secondary	3c_major_navalbuff
11125	main_3c	emp_syria_antioch	primary	major_primary
11128	main_3c	emp_suebia_virunium	port	port
11137	main_3c	emp_suebia_virunium	secondary	minor_secondary
11145	main_3c	emp_suebia_virunium	primary	minor_primary
1114	main_rome	rom_aquitania_pictavis	primary	minor_primary
11154	main_3c	emp_suebia_setidava	secondary	minor_secondary
11162	main_3c	emp_suebia_setidava	primary	minor_primary
11167	main_3c	emp_suebia_pelplin	secondary	minor_secondary
11177	main_3c	emp_suebia_pelplin	primary	minor_primary
11186	main_3c	emp_suebia_calancorum	secondary	3c_major_navalbuff
11188	main_3c	emp_suebia_calancorum	primary	major_primary
11198	main_3c	emp_sicily_syracuse	port	port
111	main_rome	rom_cisalpina_liguria	primary	minor_primary
11208	main_3c	emp_sicily_syracuse	secondary	3c_major_navalbuff
1120	main_rome	rom_aquitania_pictavis	secondary	minor_secondary
11213	main_3c	emp_sicily_syracuse	primary	major_primary
11219	main_3c	emp_sicily_panormus	port	port
11221	main_3c	emp_sicily_panormus	secondary	minor_secondary
11228	main_3c	emp_sicily_panormus	primary	minor_primary
11233	main_3c	emp_sicily_agrigentum	port	port
11243	main_3c	emp_sicily_agrigentum	secondary	minor_secondary
1124	main_rome	rom_celtica_aremorica	primary	minor_primary
11252	main_3c	emp_sicily_agrigentum	primary	minor_primary
11258	main_3c	emp_scythia_siracena	secondary	minor_secondary
1125	main_rome	rom_celtica_aremorica	port	port
11266	main_3c	emp_scythia_siracena	primary	minor_primary
11269	main_3c	emp_scythia_sarai	secondary	major_secondary
11272	main_3c	emp_scythia_sarai	primary	major_primary
11275	main_3c	emp_scythia_samandar	secondary	minor_secondary
11280	main_3c	emp_scythia_samandar	primary	minor_primary
11287	main_3c	emp_scythia_gelonus	secondary	minor_secondary
11290	main_3c	emp_scythia_gelonus	primary	minor_primary
11300	main_3c	emp_sarmatia_solokha	secondary	3c_major_navalbuff
11302	main_3c	emp_sarmatia_solokha	primary	major_primary
1130	main_rome	rom_celtica_aremorica	secondary	minor_secondary
11311	main_3c	emp_sarmatia_olbia	port	port
11314	main_3c	emp_sarmatia_olbia	secondary	minor_secondary
11324	main_3c	emp_sarmatia_olbia	primary	minor_primary
11333	main_3c	emp_sarmatia_melgunov	secondary	minor_secondary
1133	main_rome	rom_celtica_lutetia	primary	minor_primary
11340	main_3c	emp_sarmatia_melgunov	primary	minor_primary
11349	main_3c	emp_raetia_et_noricum_octoduris	secondary	minor_secondary
11352	main_3c	emp_raetia_et_noricum_octoduris	primary	minor_primary
11359	main_3c	emp_raetia_et_noricum_noreia	secondary	major_secondary
11362	main_3c	emp_raetia_et_noricum_noreia	primary	major_primary
11368	main_3c	emp_raetia_et_noricum_koria	secondary	minor_secondary
11371	main_3c	emp_raetia_et_noricum_koria	primary	minor_primary
11377	main_3c	emp_raetia_et_noricum_kelheim	secondary	minor_secondary
11385	main_3c	emp_raetia_et_noricum_kelheim	primary	minor_primary
1138	main_rome	rom_celtica_lutetia	secondary	minor_secondary
11395	main_3c	emp_pretanic_isles_stanwick	secondary	3c_major_navalbuff
11405	main_3c	emp_pretanic_isles_stanwick	primary	major_primary
11413	main_3c	emp_pretanic_isles_elbana	port	port
11423	main_3c	emp_pretanic_isles_elbana	secondary	minor_secondary
11424	main_3c	emp_pretanic_isles_elbana	primary	minor_primary
11430	main_3c	emp_pretanic_isles_eilodon	secondary	minor_secondary
11436	main_3c	emp_pretanic_isles_eilodon	primary	minor_primary
11439	main_3c	emp_phazania_garama	secondary	major_secondary
11448	main_3c	emp_phazania_garama	primary	major_primary
11452	main_3c	emp_phazania_cydamus	secondary	minor_secondary
11458	main_3c	emp_phazania_cydamus	primary	minor_primary
11468	main_3c	emp_persis_susa	secondary	minor_secondary
1146	main_rome	rom_celtica_lugdunensis	primary	major_primary
11475	main_3c	emp_persis_susa	primary	minor_primary
1147	main_rome	rom_celtica_lugdunensis	secondary	major_secondary
11481	main_3c	emp_persis_persepolis	secondary	major_secondary
11491	main_3c	emp_persis_persepolis	primary	major_primary
11495	main_3c	emp_persis_gor	secondary	minor_secondary
11502	main_3c	emp_persis_gor	primary	minor_primary
11504	main_3c	emp_parthia_zadrakata	secondary	minor_secondary
11508	main_3c	emp_parthia_zadrakata	primary	minor_primary
11512	main_3c	emp_parthia_susia	secondary	minor_secondary
11519	main_3c	emp_parthia_susia	primary	minor_primary
1151	main_rome	rom_belgica_silva_carbonaria	primary	major_primary
11528	main_3c	emp_parthia_nisa	secondary	minor_secondary
11533	main_3c	emp_parthia_nisa	primary	minor_primary
11541	main_3c	emp_parthia_hekatompylos	secondary	major_secondary
1154	main_rome	rom_belgica_silva_carbonaria	secondary	major_secondary
11550	main_3c	emp_parthia_hekatompylos	primary	major_primary
11558	main_3c	emp_pannonia_singidun	secondary	major_secondary
11563	main_3c	emp_pannonia_singidun	primary	major_primary
11566	main_3c	emp_pannonia_segestica	secondary	minor_secondary
11567	main_3c	emp_pannonia_segestica	primary	minor_primary
11570	main_3c	emp_pannonia_aquincum	secondary	minor_secondary
11575	main_3c	emp_pannonia_aquincum	primary	minor_primary
11576	main_3c	emp_palmyra_palmyra	secondary	major_secondary
11586	main_3c	emp_palmyra_palmyra	primary	major_primary
11587	main_3c	emp_palmyra_dura	secondary	minor_secondary
11593	main_3c	emp_palmyra_dura	primary	minor_primary
11597	main_3c	emp_numidia_iol	port	port
11599	main_3c	emp_numidia_iol	secondary	minor_secondary
11602	main_3c	emp_numidia_iol	primary	minor_primary
11609	main_3c	emp_numidia_dimmidi	secondary	minor_secondary
11611	main_3c	emp_numidia_dimmidi	primary	minor_primary
11612	main_3c	emp_numidia_cirta	secondary	minor_secondary
11615	main_3c	emp_numidia_cirta	primary	minor_primary
11625	main_3c	emp_numidia_capsa	secondary	3c_major_navalbuff
1162	main_rome	rom_belgica_arduenna_silva	primary	minor_primary
11634	main_3c	emp_numidia_capsa	primary	major_primary
11641	main_3c	emp_narbonensis_tolosa	secondary	minor_secondary
11646	main_3c	emp_narbonensis_tolosa	primary	minor_primary
11654	main_3c	emp_narbonensis_narbo	port	port
11655	main_3c	emp_narbonensis_narbo	secondary	minor_secondary
11659	main_3c	emp_narbonensis_narbo	primary	minor_primary
11665	main_3c	emp_narbonensis_massilia	port	port
11673	main_3c	emp_narbonensis_massilia	secondary	3c_major_navalbuff
11678	main_3c	emp_narbonensis_massilia	primary	major_primary
11686	main_3c	emp_nabataea_petra	secondary	3c_major_navalbuff
11693	main_3c	emp_nabataea_petra	primary	major_primary
11694	main_3c	emp_nabataea_hegra	secondary	minor_secondary
11695	main_3c	emp_nabataea_hegra	primary	minor_primary
1169	main_rome	rom_belgica_arduenna_silva	secondary	minor_secondary
11703	main_3c	emp_nabataea_charmuthas	port	port
11709	main_3c	emp_nabataea_charmuthas	secondary	minor_secondary
11711	main_3c	emp_nabataea_charmuthas	primary	minor_primary
11719	main_3c	emp_mesopotamia_hatra	secondary	minor_secondary
1171	main_rome	rom_corsica_et_sardinia_corsica	primary	minor_primary
11727	main_3c	emp_mesopotamia_hatra	primary	minor_primary
11729	main_3c	emp_mesopotamia_edessa	secondary	minor_secondary
1172	main_rome	rom_corsica_et_sardinia_corsica	port	port
11732	main_3c	emp_mesopotamia_edessa	primary	minor_primary
11740	main_3c	emp_mesopotamia_ctesiphon	secondary	3c_major_navalbuff
11743	main_3c	emp_mesopotamia_ctesiphon	primary	major_primary
11744	main_3c	emp_mesopotamia_charax	port	port
11745	main_3c	emp_mesopotamia_charax	secondary	minor_secondary
11746	main_3c	emp_mesopotamia_charax	primary	minor_primary
11747	main_3c	emp_media_magna_phraaspa	secondary	minor_secondary
11750	main_3c	emp_media_magna_phraaspa	primary	minor_primary
11752	main_3c	emp_media_magna_gazaca	secondary	minor_secondary
11756	main_3c	emp_media_magna_gazaca	primary	minor_primary
11757	main_3c	emp_media_magna_ekbatana	secondary	major_secondary
1175	main_rome	rom_corsica_et_sardinia_corsica	secondary	minor_secondary
11761	main_3c	emp_media_magna_ekbatana	primary	major_primary
11771	main_3c	emp_media_magna_arsakia	secondary	minor_secondary
11774	main_3c	emp_media_magna_arsakia	primary	minor_primary
11775	main_3c	emp_mauretania_tingis	port	port
11778	main_3c	emp_mauretania_tingis	secondary	3c_major_navalbuff
11784	main_3c	emp_mauretania_tingis	primary	major_primary
11785	main_3c	emp_mauretania_siga	port	port
1178	main_rome	rom_corsica_et_sardinia_sardinia	primary	major_primary
11793	main_3c	emp_mauretania_siga	secondary	minor_secondary
11795	main_3c	emp_mauretania_siga	primary	minor_primary
11804	main_3c	emp_mauretania_rutubis	port	port
11806	main_3c	emp_mauretania_rutubis	secondary	minor_secondary
11813	main_3c	emp_mauretania_rutubis	primary	minor_primary
11816	main_3c	emp_magna_germania_tulifurdum	secondary	3c_major_navalbuff
11822	main_3c	emp_magna_germania_tulifurdum	primary	major_primary
11828	main_3c	emp_magna_germania_treva	secondary	minor_secondary
11831	main_3c	emp_magna_germania_treva	primary	minor_primary
11837	main_3c	emp_magna_germania_flevium	port	port
11846	main_3c	emp_magna_germania_flevium	secondary	minor_secondary
11855	main_3c	emp_magna_germania_flevium	primary	minor_primary
11858	main_3c	emp_macedonia_thessalonica	port	port
11868	main_3c	emp_macedonia_thessalonica	secondary	3c_major_navalbuff
1186	main_rome	rom_corsica_et_sardinia_sardinia	port	port
11875	main_3c	emp_macedonia_thessalonica	primary	major_primary
11882	main_3c	emp_macedonia_pharsalus	secondary	minor_secondary
11889	main_3c	emp_macedonia_pharsalus	primary	minor_primary
11897	main_3c	emp_macedonia_apollonia	port	port
118	main_rome	rom_cisalpina_venetia	primary	minor_primary
11902	main_3c	emp_macedonia_apollonia	secondary	minor_secondary
11912	main_3c	emp_macedonia_apollonia	primary	minor_primary
11914	main_3c	emp_lusitania_olisipo	port	port
11916	main_3c	emp_lusitania_olisipo	secondary	3c_major_navalbuff
11924	main_3c	emp_lusitania_olisipo	primary	major_primary
11934	main_3c	emp_lusitania_ebora	secondary	minor_secondary
11938	main_3c	emp_lusitania_ebora	primary	minor_primary
1193	main_rome	rom_corsica_et_sardinia_sardinia	secondary	major_secondary
11941	main_3c	emp_lugii_oblin	secondary	minor_secondary
11944	main_3c	emp_lugii_oblin	primary	minor_primary
11949	main_3c	emp_lugii_grinev	secondary	minor_secondary
11954	main_3c	emp_lugii_grinev	primary	minor_primary
1195	main_rome	rom_germania_minor_germania_inferior	primary	minor_primary
11963	main_3c	emp_lugii_carrodunum	secondary	minor_secondary
11968	main_3c	emp_lugii_carrodunum	primary	minor_primary
11977	main_3c	emp_lugii_arsenium	secondary	major_secondary
11985	main_3c	emp_lugii_arsenium	primary	major_primary
11988	main_3c	emp_libya_paraitonion	port	port
1198	main_rome	rom_germania_minor_germania_inferior	secondary	minor_secondary
11992	main_3c	emp_libya_paraitonion	secondary	minor_secondary
11994	main_3c	emp_libya_paraitonion	primary	minor_primary
11999	main_3c	emp_libya_cyrene	port	port
12006	main_3c	emp_libya_cyrene	secondary	3c_major_navalbuff
12012	main_3c	emp_libya_cyrene	primary	major_primary
12017	main_3c	emp_libya_augila	secondary	minor_secondary
12019	main_3c	emp_libya_augila	primary	minor_primary
12029	main_3c	emp_libya_ammonium	secondary	minor_secondary
12038	main_3c	emp_libya_ammonium	primary	minor_primary
12046	main_3c	emp_latium_roma	secondary	3c_major_navalbuff
12049	main_3c	emp_latium_roma	primary	major_primary
12058	main_3c	emp_latium_asculum	port	port
12066	main_3c	emp_latium_asculum	secondary	minor_secondary
12075	main_3c	emp_latium_asculum	primary	minor_primary
12078	main_3c	emp_latium_arretium	secondary	minor_secondary
1207	main_rome	rom_germania_minor_germania_superior	primary	major_primary
12087	main_3c	emp_latium_arretium	primary	minor_primary
12093	main_3c	emp_latium_ariminium	port	port
12098	main_3c	emp_latium_ariminium	secondary	minor_secondary
12101	main_3c	emp_latium_ariminium	primary	minor_primary
12104	main_3c	emp_judea_tyros	port	port
12111	main_3c	emp_judea_tyros	secondary	minor_secondary
12112	main_3c	emp_judea_tyros	primary	minor_primary
12117	main_3c	emp_judea_salamis	port	port
12125	main_3c	emp_judea_salamis	secondary	minor_secondary
12129	main_3c	emp_judea_salamis	primary	minor_primary
12131	main_3c	emp_judea_jerusalem	secondary	3c_major_navalbuff
12139	main_3c	emp_judea_jerusalem	primary	major_primary
12144	main_3c	emp_italia_cosentia	secondary	minor_secondary
12150	main_3c	emp_italia_cosentia	primary	minor_primary
12159	main_3c	emp_italia_brundisium	port	port
1215	main_rome	rom_germania_minor_germania_superior	secondary	major_secondary
12160	main_3c	emp_italia_brundisium	secondary	3c_major_navalbuff
12163	main_3c	emp_italia_brundisium	primary	major_primary
12169	main_3c	emp_italia_beneventum	secondary	minor_secondary
12179	main_3c	emp_italia_beneventum	primary	minor_primary
12181	main_3c	emp_illyricum_salona	port	port
12189	main_3c	emp_illyricum_salona	secondary	minor_secondary
12195	main_3c	emp_illyricum_salona	primary	minor_primary
12204	main_3c	emp_illyricum_narona	secondary	3c_major_navalbuff
12205	main_3c	emp_illyricum_narona	primary	major_primary
12209	main_3c	emp_illyricum_dyrrachium	port	port
12216	main_3c	emp_illyricum_dyrrachium	secondary	minor_secondary
1221	main_rome	rom_magna_germania_frisia	primary	minor_primary
12225	main_3c	emp_illyricum_dyrrachium	primary	minor_primary
12231	main_3c	emp_hispania_saguntum	port	port
12240	main_3c	emp_hispania_saguntum	secondary	minor_secondary
12249	main_3c	emp_hispania_saguntum	primary	minor_primary
1224	main_rome	rom_magna_germania_frisia	port	port
12253	main_3c	emp_hispania_numantia	secondary	minor_secondary
12262	main_3c	emp_hispania_numantia	primary	minor_primary
12263	main_3c	emp_hispania_nova_carthago	port	port
12265	main_3c	emp_hispania_nova_carthago	secondary	3c_major_navalbuff
12274	main_3c	emp_hispania_nova_carthago	primary	major_primary
12283	main_3c	emp_hispania_ibossim	port	port
12293	main_3c	emp_hispania_ibossim	secondary	minor_secondary
12294	main_3c	emp_hispania_ibossim	primary	minor_primary
12295	main_3c	emp_hercynia_istros	secondary	minor_secondary
12304	main_3c	emp_hercynia_istros	primary	minor_primary
12307	main_3c	emp_hercynia_budorgis	secondary	major_secondary
12311	main_3c	emp_hercynia_budorgis	primary	major_primary
12312	main_3c	emp_hercynia_bergium	secondary	minor_secondary
12318	main_3c	emp_hercynia_bergium	primary	minor_primary
1231	main_rome	rom_magna_germania_frisia	secondary	minor_secondary
12327	main_3c	emp_germania_minor_vesonto	secondary	major_secondary
1232	main_rome	rom_magna_germania_silva_bacenis	primary	major_primary
12331	main_3c	emp_germania_minor_vesonto	primary	major_primary
12341	main_3c	emp_germania_minor_bavay	secondary	minor_secondary
12347	main_3c	emp_germania_minor_bavay	primary	minor_primary
12352	main_3c	emp_gedrosia_pura	secondary	3c_major_navalbuff
12356	main_3c	emp_gedrosia_pura	primary	major_primary
1235	main_rome	rom_magna_germania_silva_bacenis	secondary	major_secondary
12361	main_3c	emp_gedrosia_phrada	secondary	minor_secondary
12362	main_3c	emp_gedrosia_phrada	primary	minor_primary
12365	main_3c	emp_gedrosia_oraea	port	port
12372	main_3c	emp_gedrosia_oraea	secondary	minor_secondary
12374	main_3c	emp_gedrosia_oraea	primary	minor_primary
12384	main_3c	emp_gallia_iuliobana	port	port
1238	main_rome	rom_magna_germania_silva_nigra	primary	minor_primary
12393	main_3c	emp_gallia_iuliobana	secondary	minor_secondary
12397	main_3c	emp_gallia_iuliobana	primary	minor_primary
12407	main_3c	emp_gallia_darioritum	port	port
12417	main_3c	emp_gallia_darioritum	secondary	minor_secondary
12424	main_3c	emp_gallia_darioritum	primary	minor_primary
12432	main_3c	emp_gallia_cenabum	secondary	minor_secondary
12438	main_3c	emp_gallia_cenabum	primary	minor_primary
12448	main_3c	emp_gallia_bibracte	secondary	3c_major_navalbuff
12456	main_3c	emp_gallia_bibracte	primary	major_primary
12463	main_3c	emp_galatia_et_cappadocia_side	port	port
12464	main_3c	emp_galatia_et_cappadocia_side	secondary	minor_secondary
12472	main_3c	emp_galatia_et_cappadocia_side	primary	minor_primary
12476	main_3c	emp_galatia_et_cappadocia_mazaca	secondary	minor_secondary
12482	main_3c	emp_galatia_et_cappadocia_mazaca	primary	minor_primary
12486	main_3c	emp_galatia_et_cappadocia_iconium	secondary	minor_secondary
12489	main_3c	emp_galatia_et_cappadocia_iconium	primary	minor_primary
1248	main_rome	rom_magna_germania_silva_nigra	secondary	minor_secondary
12494	main_3c	emp_galatia_et_cappadocia_ancyra	secondary	3c_major_navalbuff
12499	main_3c	emp_galatia_et_cappadocia_ancyra	primary	major_primary
12500	main_3c	emp_dacia_zarmizegetusa	secondary	major_secondary
12508	main_3c	emp_dacia_zarmizegetusa	primary	major_primary
12518	main_3c	emp_dacia_piscul	secondary	minor_secondary
1251	main_rome	rom_raetia_et_noricum_helvetia	primary	minor_primary
12526	main_3c	emp_dacia_piscul	primary	minor_primary
12535	main_3c	emp_dacia_petrodava	secondary	minor_secondary
12536	main_3c	emp_dacia_petrodava	primary	minor_primary
12538	main_3c	emp_dacia_pelendava	secondary	minor_secondary
12547	main_3c	emp_dacia_pelendava	primary	minor_primary
12551	main_3c	emp_corsica_et_sardinia_caralis	port	port
12554	main_3c	emp_corsica_et_sardinia_caralis	secondary	3c_major_navalbuff
12563	main_3c	emp_corsica_et_sardinia_caralis	primary	major_primary
12564	main_3c	emp_corsica_et_sardinia_aleria	port	port
12565	main_3c	emp_corsica_et_sardinia_aleria	secondary	minor_secondary
12572	main_3c	emp_corsica_et_sardinia_aleria	primary	minor_primary
12581	main_3c	emp_cisalpina_patavium	secondary	minor_secondary
12590	main_3c	emp_cisalpina_patavium	primary	minor_primary
12594	main_3c	emp_cisalpina_mediolanium	secondary	3c_major_navalbuff
12598	main_3c	emp_cisalpina_mediolanium	primary	major_primary
1259	main_rome	rom_raetia_et_noricum_helvetia	secondary	minor_secondary
12600	main_3c	emp_cisalpina_genua	port	port
12603	main_3c	emp_cisalpina_genua	secondary	minor_secondary
12613	main_3c	emp_cisalpina_genua	primary	minor_primary
12616	main_3c	emp_chorasmia_aktau	secondary	minor_secondary
12621	main_3c	emp_chorasmia_aktau	primary	minor_primary
12625	main_3c	emp_chorasmia_akhur	secondary	major_secondary
12630	main_3c	emp_chorasmia_akhur	primary	major_primary
12637	main_3c	emp_caucasia_phasis	port	port
12645	main_3c	emp_caucasia_phasis	secondary	minor_secondary
12646	main_3c	emp_caucasia_phasis	primary	minor_primary
12652	main_3c	emp_caucasia_mtskheta	secondary	3c_major_navalbuff
12654	main_3c	emp_caucasia_mtskheta	primary	major_primary
1265	main_rome	rom_raetia_et_noricum_raetia	primary	minor_primary
12661	main_3c	emp_caucasia_gabata	secondary	minor_secondary
12665	main_3c	emp_caucasia_gabata	primary	minor_primary
12667	main_3c	emp_carmania_harmozia	port	port
12669	main_3c	emp_carmania_harmozia	secondary	3c_major_navalbuff
1266	main_rome	rom_raetia_et_noricum_raetia	secondary	minor_secondary
12674	main_3c	emp_carmania_harmozia	primary	major_primary
12681	main_3c	emp_carmania_bam	secondary	minor_secondary
12689	main_3c	emp_carmania_bam	primary	minor_primary
12695	main_3c	emp_britannia_sleaford	secondary	minor_secondary
12699	main_3c	emp_britannia_sleaford	primary	minor_primary
12704	main_3c	emp_britannia_mordiunon	port	port
12714	main_3c	emp_britannia_mordiunon	secondary	minor_secondary
12716	main_3c	emp_britannia_mordiunon	primary	minor_primary
12718	main_3c	emp_britannia_iska	port	port
12720	main_3c	emp_britannia_iska	secondary	minor_secondary
12721	main_3c	emp_britannia_iska	primary	minor_primary
12723	main_3c	emp_britannia_camulodunum	port	port
12725	main_3c	emp_britannia_camulodunum	secondary	3c_major_navalbuff
12735	main_3c	emp_britannia_camulodunum	primary	major_primary
12739	main_3c	emp_bosporus_tanais	port	port
12745	main_3c	emp_bosporus_tanais	secondary	minor_secondary
1274	main_rome	rom_raetia_et_noricum_noricum	primary	major_primary
12755	main_3c	emp_bosporus_tanais	primary	minor_primary
12762	main_3c	emp_bosporus_phanagoria	port	port
12763	main_3c	emp_bosporus_phanagoria	secondary	minor_secondary
12766	main_3c	emp_bosporus_phanagoria	primary	minor_primary
1276	main_rome	rom_raetia_et_noricum_noricum	secondary	major_secondary
12770	main_3c	emp_bosporus_panticapaeum	port	port
12773	main_3c	emp_bosporus_panticapaeum	secondary	3c_major_navalbuff
12776	main_3c	emp_bosporus_panticapaeum	primary	major_primary
12778	main_3c	emp_bithynia_et_pontus_trapezos	port	port
12779	main_3c	emp_bithynia_et_pontus_trapezos	secondary	minor_secondary
12787	main_3c	emp_bithynia_et_pontus_trapezos	primary	minor_primary
1278	main_rome	rom_suebia_cimbria	primary	minor_primary
12793	main_3c	emp_bithynia_et_pontus_sinope	port	port
12797	main_3c	emp_bithynia_et_pontus_sinope	secondary	minor_secondary
12799	main_3c	emp_bithynia_et_pontus_sinope	primary	minor_primary
127	main_rome	rom_magna_graecia_bruttium	secondary	minor_secondary
12806	main_3c	emp_bithynia_et_pontus_nicomedia	port	port
1280	main_rome	rom_suebia_cimbria	port	port
12814	main_3c	emp_bithynia_et_pontus_nicomedia	secondary	3c_major_navalbuff
12821	main_3c	emp_bithynia_et_pontus_nicomedia	primary	major_primary
12831	main_3c	emp_bithynia_et_pontus_amaseia	secondary	minor_secondary
12837	main_3c	emp_bithynia_et_pontus_amaseia	primary	minor_primary
12845	main_3c	emp_belgica_treverorum	secondary	minor_secondary
12852	main_3c	emp_belgica_treverorum	primary	minor_primary
12855	main_3c	emp_belgica_nemecatum	secondary	major_secondary
12863	main_3c	emp_belgica_nemecatum	primary	major_primary
12868	main_3c	emp_baetica_toletum	secondary	minor_secondary
12876	main_3c	emp_baetica_toletum	primary	minor_primary
12882	main_3c	emp_baetica_gades	port	port
12891	main_3c	emp_baetica_gades	secondary	minor_secondary
12893	main_3c	emp_baetica_gades	primary	minor_primary
12895	main_3c	emp_baetica_corduba	secondary	3c_major_navalbuff
12896	main_3c	emp_baetica_corduba	primary	major_primary
12898	main_3c	emp_bactria_kapisene	secondary	minor_secondary
1289	main_rome	rom_suebia_cimbria	secondary	minor_secondary
12906	main_3c	emp_bactria_kapisene	primary	minor_primary
12910	main_3c	emp_bactria_eucratides	secondary	minor_secondary
12917	main_3c	emp_bactria_eucratides	primary	minor_primary
1291	main_rome	rom_suebia_rugia	primary	minor_primary
12922	main_3c	emp_bactria_baktria	secondary	major_secondary
12930	main_3c	emp_bactria_baktria	primary	major_primary
12938	main_3c	emp_asia_rhodos	port	port
12948	main_3c	emp_asia_rhodos	secondary	minor_secondary
12950	main_3c	emp_asia_rhodos	primary	minor_primary
12955	main_3c	emp_asia_pessinus	secondary	minor_secondary
12957	main_3c	emp_asia_pessinus	primary	minor_primary
12959	main_3c	emp_asia_pergamum	secondary	3c_major_navalbuff
12969	main_3c	emp_asia_pergamum	primary	major_primary
12971	main_3c	emp_asia_ephesus	port	port
12974	main_3c	emp_asia_ephesus	secondary	minor_secondary
12976	main_3c	emp_asia_ephesus	primary	minor_primary
1297	main_rome	rom_suebia_rugia	port	port
12985	main_3c	emp_armenia_tigranocerta	secondary	major_secondary
12994	main_3c	emp_armenia_tigranocerta	primary	major_primary
12997	main_3c	emp_armenia_carana	secondary	minor_secondary
12998	main_3c	emp_armenia_carana	primary	minor_primary
12999	main_3c	emp_armenia_artaxa	secondary	minor_secondary
1299	main_rome	rom_suebia_rugia	secondary	minor_secondary
13003	main_3c	emp_armenia_artaxa	primary	minor_primary
13010	main_3c	emp_armenia_arsamosata	secondary	minor_secondary
13016	main_3c	emp_armenia_arsamosata	primary	minor_primary
13024	main_3c	emp_aria_merv	secondary	minor_secondary
13027	main_3c	emp_aria_merv	primary	minor_primary
13033	main_3c	emp_aria_artacoana	secondary	major_secondary
13039	main_3c	emp_aria_artacoana	primary	major_primary
13042	main_3c	emp_aria_amul	secondary	minor_secondary
13046	main_3c	emp_aria_amul	primary	minor_primary
13054	main_3c	emp_arabia_magna_yathrib	secondary	minor_secondary
13058	main_3c	emp_arabia_magna_yathrib	primary	minor_primary
13064	main_3c	emp_arabia_magna_gerrha	port	port
13073	main_3c	emp_arabia_magna_gerrha	secondary	3c_major_navalbuff
13081	main_3c	emp_arabia_magna_gerrha	primary	major_primary
1308	main_rome	rom_suebia_bomeranorum	primary	minor_primary
13090	main_3c	emp_arabia_magna_adummatu	secondary	minor_secondary
13093	main_3c	emp_arabia_magna_adummatu	primary	minor_primary
13103	main_3c	emp_arabia_felix_marib	secondary	3c_major_navalbuff
13107	main_3c	emp_arabia_felix_marib	primary	major_primary
13117	main_3c	emp_arabia_felix_maas_gat	port	port
