3c_blemmyes	2041770486	sc_rom_african_arabian	playable	Blemmyes	Blemmyes Rebels	Blemmyes	63	eastern	false	data\ui\units\icons\france	data\ui\flags\Blemmyes		data\ui\flags\Carthage	199	167	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_sabaean		false	false	0	false	false	63	63	3c	You are attacking Blemmyes!	You are defending against Blemmyes!		FACTION_CHOSOKABE	Blemmyes	Blemmyes	Blemmyes	false	199	167	126	rom_Eastern	0						false
3c_bosporou	2041770610	sc_rom_eastern	playable	Bosporou	Bosporou Rebels	Bosporou	64	eastern	false	data\ui\units\icons\france	data\ui\flags\3c_bosporou		data\ui\flags\Carthage	181	60	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_easter		false	false	0	false	false	64	64	3c	You are attacking Bosporou!	You are defending against Bosporou!		FACTION_CHOSOKABE	Bosporou	Bosporou	Bosporou	true	181	60	89	rom_Eastern	0						false
3c_britannia	2041770433	sc_rom_roman	playable	Britannia	Britannic Rebels	Britannia	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_britannia		data\ui\flags\Rome	135	180	85	84	156	0	112	65	133	172	51	0	172	51	0	84	156	0	83	3	114	3c_gallicclient		false	false	0	false	false	46	46	3c	You are attacking Britannia!	You are defending against Britannia!		FACTION_CHOSOKABE	Britannia	Britannia	Britannia	false	135	180	85	rom_Roman	0						true
3c_burgundii	2041770656	sc_rom_germanic	playable	Burgundii	Burgundii Rebels	Burgundii	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_burgundii		data\ui\flags\Carthage	148	53	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	87	87	3c	You are attacking the Burgundii!	You are defending against the Burgundii!		FACTION_CHOSOKABE	Burgundii	Burgundii	Burgundii	false	148	53	21	rom_Barbarian	0						false
3c_buri	2041770630	sc_rom_germanic	playable	Buri	Buri Rebels	Buri	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\Buri		data\ui\flags\Carthage	55	84	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	87	87	3c	You are attacking the Buri!	You are defending against the Buri!		FACTION_CHOSOKABE	Buri	Buri	Buri	false	55	84	98	rom_Barbarian	0						false
3c_caledoni	2041770375	sc_rom_british	playable	Caledonii	Caledonii Rebels	Caledonii	55	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_caledones		data\ui\flags\Carthage	36	63	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_caledones	date_rebels	true	true	0	false	false	63	63	3c	You are attacking the Caledonii!	You are defending against the Caledonii!		FACTION_CHOSOKABE	Caledonii	Caledonii	The Caledonii	true	35	64	90	rom_Barbarian	500	%n of %n Tribal Chiefs	Influence: -%n Tribal Chiefs	Influence: -%n Tribal Chief	Influence: +%n Tribal Chiefs	Influence: +%n Tribal Chief	false
3c_caledoni_civil_war	2041770998	sc_rom_british	playable	Caledonii Pretenders	Caledonii Rebels	Caledonii Pretenders	55	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_caledoni_civil_war		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_caledones		false	false	0	false	false	55	55		You are attacking Caledonii Pretenders!	You are defending against Caledonii Pretenders!		FACTION_CHOSOKABE	Caledonii Pretenders	Caledonii Pretenders	Caledonii Pretenders	true	43	78	132	rom_Barbarian	0						false
3c_caledoni_secession	2041771055	sc_rom_british	playable	Caledonii Secessionists	Caledonii Rebels	Caledonii Secessionists	55	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_caledoni_secession		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_caledones		false	false	0	false	false	55	55		You are attacking Caledonii Secessionists!	You are defending against Caledonii Secessionists!		FACTION_CHOSOKABE	Caledonii Secessionists	Caledonii Secessionists	Caledonii Secessionists	true	43	78	132	rom_Barbarian	0						false
3c_colchis	2041770509	sc_rom_eastern	playable	Colchis	Colchis Rebels	Colchis	64	eastern	false	data\ui\units\icons\france	data\ui\flags\Colchis		data\ui\flags\Carthage	80	55	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_easter		false	false	0	false	false	64	64	3c	You are attacking Colchis!	You are defending against Colchis!		FACTION_CHOSOKABE	Colchis	Colchis	Colchis	false	80	55	35	rom_Eastern	0						false
3c_dahae	2041770618	sc_rom_barb_east	playable	Dahae	Dahae Rebels	Dahae	73	barbarian	false	data\ui\units\icons\france	data\ui\flags\Dahae		data\ui\flags\Carthage	100	150	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_steppe		false	false	0	false	false	63	63	3c	You are attacking the Dahae!	You are defending against the Dahae!		FACTION_CHOSOKABE	Dahae	Dahae	The Dahae	true	100	150	79	rom_Barbarian	0						false
3c_ebdani	2041770440	sc_rom_british	playable	Ebdani	Ebdani Rebels	Ebdani	55	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_ebdani		data\ui\flags\Rome	84	148	189	6	99	159	255	234	162	248	191	0	248	39	0	84	148	189	6	99	159	3c_celtic		false	false	0	false	false	63	63	3c	You are attacking the Ebdani!	You are defending against the Ebdani!		FACTION_CHOSOKABE	Ebdani	Ebdani	The Ebdani	false	117	154	178	rom_Barbarian	0						false
3c_egypt	2041770482	sc_rom_roman	playable	Egypt	Egyptian Rebels	Egypt	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_egypt		data\ui\flags\Rome	242	235	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_roman		false	false	0	false	false	63	63	3c	You are attacking Egypt!	You are defending against Egypt!		FACTION_CHOSOKABE	Egypt	Egypt	Egypt	false	242	235	155	rom_Roman	0						true
3c_franci	2041770682	sc_rom_germanic	playable	Franci	Franci Rebels	Franci	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_franci		data\ui\flags\Carthage	77	80	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	87	87	3c	You are attacking the Franci!	You are defending against the Franci!		FACTION_CHOSOKABE	Franci	Franci	Franci	false	77	80	151	rom_Barbarian	0						false
3c_galatia	2041770507	sc_rom_roman	playable	Galatia	Galatian Rebels	Galatia	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_galatia		data\ui\flags\Rome	61	74	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_roman		false	false	0	false	false	46	46	3c	You are attacking Galatia!	You are defending against Galatia!		FACTION_CHOSOKABE	Galatia	Galatia	Galatia	false	61	74	46	rom_Roman	0						true
3c_gallicemp	2041770424	sc_rom_roman	playable	Gallic Rome	Gallic Roman Rebels	Gallic Rome	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_gallic_empire		data\ui\flags\Rome	36	65	45	9	79	150	228	180	9	228	180	9	173	173	173	255	255	240	255	255	240	3c_gallic_empire	date_rebels	true	true	0	false	false	46	46	3c	You are attacking Gallic Rome!	You are defending against Gallic Rome!		FACTION_CHOSOKABE	Gallic Rome	Gallic Rome	Gallic Rome	true	36	65	45	rom_Roman	500	%n of %n Senators	Influence: -%n Senators	Influence: -%n Senator	Influence: +%n Senators	Influence: +%n Senator	true
3c_gallicemp_civil_war	2041770980	sc_rom_roman	playable	Gallic Roman Pretenders	Gallic Roman Rebels	Gallic Roman Pretenders	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_gallicemp_civil_war		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_gallic_empire		false	false	0	false	false	46	46		You are attacking Gallic Roman Pretenders!	You are defending against Gallic Roman Pretenders!		FACTION_CHOSOKABE	Gallic Roman Pretenders	Gallic Roman Pretenders	Gallic Roman Pretenders	true	43	78	132	rom_Roman	0						true
3c_gallicemp_secession	2041771057	sc_rom_roman	playable	Gallic Roman Secessionists	Gallic Roman Rebels	Gallic Roman Secessionists	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_gallicemp_secession		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_gallic_empire		false	false	0	false	false	46	46		You are attacking Gallic Roman Secessionists!	You are defending against Gallic Roman Secessionists!		FACTION_CHOSOKABE	Gallic Roman Secessionists	Gallic Roman Secessionists	Gallic Roman Secessionists	true	43	78	132	rom_Roman	0						true
3c_garamantia	2041770477	sc_rom_african_arabian	playable	Garamantia	Garamantian Rebels	Garamantia	63	eastern	false	data\ui\units\icons\france	data\ui\flags\Garamantia		data\ui\flags\Carthage	166	122	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_numidian		false	false	0	false	false	63	63	3c	You are attacking Garamantia!	You are defending against Garamantia!		FACTION_CHOSOKABE	Garamantia	Garamantia	Garamantia	false	166	122	87	rom_Eastern	0						false
3c_gerrhea	2041770569	sc_rom_african_arabian	playable	Gerrhea	Gerrhean Rebels	Gerrhea	170	eastern	false	data\ui\units\icons\france	data\ui\flags\Gerrhaea		data\ui\flags\Carthage	171	132	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_arabian		false	false	0	false	false	63	63	3c	You are attacking Gerrhea!	You are defending against Gerrhea!		FACTION_CHOSOKABE	Gerrhea	Gerrhea	Gerrhea	false	171	132	75	rom_Eastern	0						false
3c_gothi	2041770399	sc_rom_germanic	playable	Gothi	Gothi Rebels	Gothi	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_gothic		data\ui\flags\Carthage	50	53	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_gothi	date_rebels	true	true	0	false	false	63	63	3c	You are attacking the Gothi!	You are defending against the Gothi!		FACTION_CHOSOKABE	Gothi	Gothi	The Gothi	true	50	53	71	rom_Barbarian	500	%n of %n Tribal Chiefs	Influence: -%n Tribal Chiefs	Influence: -%n Tribal Chief	Influence: +%n Tribal Chiefs	Influence: +%n Tribal Chief	false
3c_gothi_civil_war	2041771006	sc_rom_germanic	playable	Gothi Pretenders	Gothi Rebels	Gothi Pretenders	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_gothi_civil_war		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_gothi		false	false	0	false	false	87	87		You are attacking Gothi Pretenders!	You are defending against Gothi Pretenders!		FACTION_CHOSOKABE	Gothi Pretenders	Gothi Pretenders	Gothi Pretenders	true	43	78	132	rom_Barbarian	0						false
3c_gothi_secession	2041771060	sc_rom_germanic	playable	Gothi Secessionists	Gothi Rebels	Gothi Secessionists	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_gothi_secession		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_gothi		false	false	0	false	false	87	87		You are attacking Gothi Secessionists!	You are defending against Gothi Secessionists!		FACTION_CHOSOKABE	Gothi Secessionists	Gothi Secessionists	Gothi Secessionists	true	43	78	132	rom_Barbarian	0						false
3c_heruli	2041770609	sc_rom_germanic	playable	Heruli	Heruli Rebels	Heruli	73	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_heruli		data\ui\flags\Carthage	221	169	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	63	63	3c	You are attacking the Heruli!	You are defending against the Heruli!		FACTION_CHOSOKABE	Heruli	Heruli	The Heruli	true	221	169	96	rom_Barbarian	0						false
3c_himyar	2041770577	sc_rom_african_arabian	playable	Himyar	Himyar Rebels	Himyar	170	eastern	false	data\ui\units\icons\france	data\ui\flags\Himyar		data\ui\flags\Carthage	133	116	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_sabaean		false	false	0	false	false	63	63	3c	You are attacking Himyar!	You are defending against Himyar!		FACTION_CHOSOKABE	Himyar	Himyar	Himyar	false	133	116	86	rom_Eastern	0						false
3c_hispania	2041770452	sc_rom_roman	playable	Hispania Citerior	Hispania Rebels	Hispania	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_hispania		data\ui\flags\Rome	160	180	80	144	161	0	168	75	103	147	0	44	37	6	113	160	180	80	168	75	103	3c_gallicclient		false	false	0	false	false	46	46	3c	You are attacking Hispania!	You are defending against Hispania!		FACTION_CHOSOKABE	Hispania Citerior	Hispania	Hispania	false	160	180	80	rom_Roman	0						true
3c_iastae	2041770611	sc_rom_barb_east	playable	Iastae	Iastae Rebels	Iastae	73	barbarian	false	data\ui\units\icons\france	data\ui\flags\Thyssagetae		data\ui\flags\Carthage	184	104	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_steppe		false	false	0	false	false	63	63	3c	You are attacking the Iastae!	You are defending against the Iastae!		FACTION_CHOSOKABE	Iastae	Iastae	The Iastae	true	184	104	73	rom_Barbarian	0						false
3c_kartli	2041770510	sc_rom_eastern	playable	Kartli	Kartli Rebels	Kartli	64	eastern	false	data\ui\units\icons\france	data\ui\flags\Kartli		data\ui\flags\Carthage	153	106	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_easter		false	false	0	false	false	64	64	3c	You are attacking Kartli!	You are defending against Kartli!		FACTION_CHOSOKABE	Kartli	Kartli	Kartli	false	153	106	88	rom_Eastern	0						false
3c_kwarezm	2041770620	sc_rom_barb_east	playable	Kwarezm	Kwarezm Rebels	Kwarezm	73	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_kwarezm		data\ui\flags\Carthage	246	210	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_steppe		false	false	0	false	false	63	63	3c	You are attacking Kwarezm!	You are defending against Kwarezm!		FACTION_CHOSOKABE	Kwarezm	Kwarezm	Kwarezm	true	246	210	124	rom_Barbarian	0						false
3c_lakhmids	2041770542	sc_rom_african_arabian	playable	Lakhmids	Lakhmid Rebels	Lakhmids	63	eastern	false	data\ui\units\icons\france	data\ui\flags\3c_lakhmids		data\ui\flags\Carthage	188	192	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_arabian		false	false	0	false	false	63	63	3c	You are attacking the Lakhmids!	You are defending against the lakhmids!		FACTION_CHOSOKABE	Lakhmids	Lakhmids	The Lakhmids	false	188	192	175	rom_Eastern	0						false
3c_langobardi	2041770678	sc_rom_germanic	playable	Langobardi	Langobardi Rebels	Langobardi	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_langobardi		data\ui\flags\Carthage	70	80	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	87	87	3c	You are attacking the Langobardi!	You are defending against the Langobardi!		FACTION_CHOSOKABE	Langobardi	Langobardi	Langobardi	false	70	80	120	rom_Barbarian	0						false
3c_lusitania	2041770446	sc_rom_roman	playable	Lusitania	Lusitania Rebels	Lusitania	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_lusitania		data\ui\flags\Rome	180	190	120	157	182	0	104	80	160	48	11	128	170	0	42	180	190	120	104	80	160	3c_gallicclient		false	false	0	false	false	46	46	3c	You are attacking Lusitania!	You are defending against Lusitania!		FACTION_CHOSOKABE	Lusitania	Lusitania	Lusitania	false	180	190	120	rom_Roman	0						true
3c_lydia	2041770504	sc_rom_roman	playable	Lydia	Lydian Rebels	Lydia	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_lydia		data\ui\flags\Rome	59	118	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_roman		false	false	0	false	false	46	46	3c	You are attacking Lydia!	You are defending against Lydia!		FACTION_CHOSOKABE	Lydia	Lydia	Lydia	false	38	76	97	rom_Roman	0						true
3c_ma_in	2041770560	sc_rom_african_arabian	playable	Ma'In	Ma'In Rebels	Ma'In	170	eastern	false	data\ui\units\icons\france	data\ui\flags\Ma'in		data\ui\flags\Carthage	130	171	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_arabian		false	false	0	false	false	63	63	3c	You are attacking Ma'in!	You are defending against Ma'in!		FACTION_CHOSOKABE	Ma'In	Ma'In	Ma'In	false	130	171	163	rom_Eastern	0						false
3c_marcomanni	2041770393	sc_rom_germanic	playable	Marcomanni	Marcomanni Rebels	Marcomanni	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\Marcomanni		data\ui\flags\Carthage	77	40	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_marcomanni	date_rebels	true	true	0	false	false	63	63	3c	You are attacking the Marcomanni!	You are defending against the Marcomanni!		FACTION_CHOSOKABE	Marcomanni	Marcomanni	The Marcomanni	true	77	40	25	rom_Barbarian	500	%n of %n Tribal Chiefs	Influence: -%n Tribal Chiefs	Influence: -%n Tribal Chief	Influence: +%n Tribal Chiefs	Influence: +%n Tribal Chief	false
3c_marcomanni_civil_war	2041771014	sc_rom_germanic	playable	Marcomanni Pretenders	Marcomanni Rebels	Marcomanni Pretenders	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_marcomanni_civil_war		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_marcomanni		false	false	0	false	false	87	87		You are attacking Marcomanni Pretenders!	You are defending against Marcomanni Pretenders!		FACTION_CHOSOKABE	Marcomanni Pretenders	Marcomanni Pretenders	Marcomanni Pretenders	true	43	78	132	rom_Barbarian	0						false
3c_marcomanni_secession	2041771062	sc_rom_germanic	playable	Marcomanni Secessionists	Marcomanni Rebels	Marcomanni Secessionists	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\3c_marcomanni_secession		data\ui\flags\Rome	43	78	132	0	0	0	0	0	0	0	0	0	240	173	173	173	255	255	240	255	255	3c_marcomanni		false	false	0	false	false	87	87		You are attacking Marcomanni Secessionists!	You are defending against Marcomanni Secessionists!		FACTION_CHOSOKABE	Marcomanni Secessionists	Marcomanni Secessionists	Marcomanni Secessionists	true	43	78	132	rom_Barbarian	0						false
3c_margiana	2041770531	sc_rom_eastern	playable	Margiana	Margian Rebels	Margiana	64	eastern	false	data\ui\units\icons\france	data\ui\flags\3c_margiana		data\ui\flags\Carthage	207	104	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_persian		false	false	0	false	false	64	64	3c	You are attacking Margiana!	You are defending against Margiana!		FACTION_CHOSOKABE	Margiana	Margiana	Margiana	false	207	104	52	rom_Eastern	0						false
3c_mascat	2041770596	sc_rom_african_arabian	playable	Mascat	Mascat Rebels	Mascat	170	eastern	false	data\ui\units\icons\france	data\ui\flags\Mascat		data\ui\flags\Carthage	221	169	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_sabaean		false	false	0	false	false	63	63	3c	You are attacking Mascat!	You are defending against Mascat!		FACTION_CHOSOKABE	Mascat	Mascat	Mascat	false	221	169	96	rom_Eastern	0						false
3c_mauretania	2041770463	sc_rom_roman	playable	Mauretania	Mauritanian Rebels	Mauretania	46	default	false	data\ui\units\icons\france	data\ui\flags\3c_mauretania		data\ui\flags\Rome	124	60	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_numidian		false	false	0	false	false	63	63	3c	You are attacking Mauretania!	You are defending against Mauretania!		FACTION_CHOSOKABE	Mauretania	Mauretania	Mauretania	false	124	60	62	rom_Roman	0						true
3c_mauri	2041770462	sc_rom_african_arabian	playable	Mauri	Mauri Rebels	Mauri	63	eastern	false	data\ui\units\icons\france	data\ui\flags\Mauri		data\ui\flags\Carthage	200	167	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_numidian		false	false	0	false	false	63	63	3c	You are attacking Mauri!	You are defending against Mauri!		FACTION_CHOSOKABE	Mauri	Mauri	Mauri	false	200	167	126	rom_Eastern	0						false
3c_media	2041770522	sc_rom_eastern	playable	Media	Median Rebels	Media	64	eastern	false	data\ui\units\icons\france	data\ui\flags\Media Atropatene		data\ui\flags\Carthage	229	132	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_persian		false	false	0	false	false	64	64	3c	You are attacking Media!	You are defending against Media!		FACTION_CHOSOKABE	Media	Media	Media	false	229	132	29	rom_Eastern	0						false
3c_meroe	2041770493	sc_rom_african_arabian	playable	Meroe	Meroe Rebels	Meroe	63	eastern	false	data\ui\units\icons\france	data\ui\flags\Meroe		data\ui\flags\Carthage	246	210	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_sabaean		false	false	0	false	false	63	63	3c	You are attacking Meroe!	You are defending against Meroe!		FACTION_CHOSOKABE	Meroe	Meroe	Meroe	false	246	210	124	rom_Eastern	0						false
3c_nabatea	2041770551	sc_rom_african_arabian	playable	Nabataea	Nabataean Rebels	Nabataea	170	eastern	false	data\ui\units\icons\france	data\ui\flags\Nabatea		data\ui\flags\Carthage	160	81	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_arabian		false	false	0	false	false	63	63	3c	You are attacking Nabataea!	You are defending against Nabataea!		FACTION_CHOSOKABE	Nabataea	Nabataea	Nabataea	false	160	81	66	rom_Eastern	0						false
3c_nahanarvali	2041770648	sc_rom_germanic	playable	Nahanarvali	Nahanarvali Rebels	Nahanarvali	87	barbarian	false	data\ui\units\icons\france	data\ui\flags\Nahanarvali		data\ui\flags\Carthage	79	58	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_germanic		false	false	0	false	false	87	87	3c	You are attacking the Nahanarvali!	You are defending against the Nahanarvali!		FACTION_CHOSOKABE	Nahanarvali	Nahanarvali	Nahanarvali	false	79	58	40	rom_Barbarian	0						false
3c_nasamones	2041770478	sc_rom_african_arabian	playable	Nasamones	Nasamones Rebels	Nasamones	63	eastern	false	data\ui\units\icons\france	data\ui\flags\Nasamones		data\ui\flags\Carthage	221	169	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3c_numidian		false	false	0	false	false	63	63	3c	You are attacking Nasamones!	You are defending against Nasamones!		FACTION_CHOSOKABE	Nasamones	Nasamones	Nasamones	false	221	169	96	rom_Eastern	0						false
