3c_barb_artisan_maker_4	rom_building_public_order_happiness	6	this_province
3c_barb_artisan_maker_4	rom_building_squalor	6	this_region
3c_barb_city_1	rom_building_gdp_mod_all	6	regions_in_this_province
3c_barb_city_1	rom_building_gdp_subsistence	200	this_building
3c_barb_city_1	rom_building_growth_all	3	this_province
3c_barb_city_1	rom_hidden_walls_8m	1	this_region
3c_barb_city_1	rom_region_line_of_sight_extension	12	this_region
3c_barb_city_2	rom_building_food_consumption	1	this_region
3c_barb_city_2	rom_building_gdp_mod_all	8	regions_in_this_province
3c_barb_city_2	rom_building_gdp_subsistence	300	this_building
3c_barb_city_2	rom_building_growth_all	5	this_province
3c_barb_city_2	rom_building_public_order_happiness	2	this_province
3c_barb_city_2	rom_building_road	5	this_region
3c_barb_city_2	rom_building_squalor	1	this_region
3c_barb_city_2	rom_building_wall_defences_enable_arrow_towers	1	this_region
3c_barb_city_2	rom_hidden_walls_8m	1	this_region
3c_barb_city_2	rom_region_line_of_sight_extension	12	this_region
3c_barb_city_3	rom_building_defence_artillery_slots	2	this_region
3c_barb_city_3	rom_building_food_consumption	4	this_region
3c_barb_city_3	rom_building_gdp_mod_all	10	regions_in_this_province
3c_barb_city_3	rom_building_gdp_subsistence	400	this_building
3c_barb_city_3	rom_building_growth_all	7	this_province
3c_barb_city_3	rom_building_public_order_happiness	4	this_province
3c_barb_city_3	rom_building_road	10	this_region
3c_barb_city_3	rom_building_squalor	2	this_region
3c_barb_city_3	rom_building_wall_defences_enable_arrow_towers	1	this_region
3c_barb_city_3	rom_hidden_walls_8m	1	this_region
3c_barb_city_3	rom_region_line_of_sight_extension	12	this_region
3c_barb_city_industry_4	rom_building_defence_artillery_slots	3	this_region
3c_barb_city_industry_4	rom_building_food_consumption	8	this_region
3c_barb_city_industry_4	rom_building_gdp_mod_industry	20	regions_in_this_province
3c_barb_city_industry_4	rom_building_gdp_subsistence	800	this_building
3c_barb_city_industry_4	rom_building_growth_all	9	this_province
3c_barb_city_industry_4	rom_building_public_order_happiness	8	this_province
3c_barb_city_industry_4	rom_building_road	15	this_region
3c_barb_city_industry_4	rom_building_squalor	4	this_region
3c_barb_city_industry_4	rom_building_wall_defences_enable_scorpio_towers	1	this_region
3c_barb_city_industry_4	rom_hidden_walls_8m	1	this_region
3c_barb_city_industry_4	rom_region_line_of_sight_extension	12	this_region
3c_barb_city_trade_4	rom_building_defence_artillery_slots	3	this_region
3c_barb_city_trade_4	rom_building_food_consumption	8	this_region
3c_barb_city_trade_4	rom_building_gdp_mod_trade_all	20	regions_in_this_province
3c_barb_city_trade_4	rom_building_gdp_subsistence	800	this_building
3c_barb_city_trade_4	rom_building_growth_all	9	this_province
3c_barb_city_trade_4	rom_building_public_order_happiness	8	this_province
3c_barb_city_trade_4	rom_building_road	15	this_region
3c_barb_city_trade_4	rom_building_squalor	3	this_region
3c_barb_city_trade_4	rom_building_wall_defences_enable_scorpio_towers	1	this_region
3c_barb_city_trade_4	rom_hidden_walls_8m	1	this_region
3c_barb_city_trade_4	rom_region_line_of_sight_extension	12	this_region
3c_barb_city_tribal_4	rom_building_defence_artillery_slots	3	this_region
3c_barb_city_tribal_4	rom_building_food_consumption	8	this_region
3c_barb_city_tribal_4	rom_building_gdp_mod_all	12	regions_in_this_province
3c_barb_city_tribal_4	rom_building_gdp_subsistence	800	this_building
3c_barb_city_tribal_4	rom_building_growth_all	9	this_province
3c_barb_city_tribal_4	rom_building_public_order_happiness	8	this_province
3c_barb_city_tribal_4	rom_building_road	15	this_region
3c_barb_city_tribal_4	rom_building_squalor	3	this_region
3c_barb_city_tribal_4	rom_building_wall_defences_enable_scorpio_towers	1	this_region
3c_barb_city_tribal_4	rom_hidden_walls_8m	1	this_region
3c_barb_city_tribal_4	rom_region_line_of_sight_extension	12	this_region
3c_barb_commons_1	rom_building_gdp_culture_entertainment	50	this_building
3c_barb_commons_1	rom_building_public_order_happiness	1	this_province
3c_barb_commons_chieftan_2	rom_building_food_consumption	1	this_region
3c_barb_commons_chieftan_2	rom_building_gdp_subsistence	100	this_building
3c_barb_commons_chieftan_2	rom_building_public_order_happiness	2	this_province
3c_barb_commons_chieftan_2	rom_building_road	2	this_region
3c_barb_commons_chieftan_3	rom_building_food_consumption	4	this_region
3c_barb_commons_chieftan_3	rom_building_gdp_subsistence	150	this_building
3c_barb_commons_chieftan_3	rom_building_public_order_happiness	4	this_province
3c_barb_commons_chieftan_3	rom_building_road	2	this_region
3c_barb_commons_chieftan_4	rom_building_food_consumption	8	this_region
3c_barb_commons_chieftan_4	rom_building_gdp_subsistence	200	this_building
3c_barb_commons_chieftan_4	rom_building_public_order_happiness	6	this_province
3c_barb_commons_chieftan_4	rom_building_road	3	this_region
3c_barb_commons_chieftan_5	rom_building_food_consumption	8	this_region
3c_barb_commons_chieftan_5	rom_building_gdp_subsistence	400	this_building
3c_barb_commons_chieftan_5	rom_building_public_order_happiness	10	this_province
3c_barb_commons_chieftan_5	rom_building_road	3	this_region
3c_barb_commons_chieftan_5	rom_character_power_to_ruling_party_per_turn	2	this_faction
3c_barb_commons_lore_2	rom_building_food_consumption	1	this_region
3c_barb_commons_lore_2	rom_building_gdp_culture_learning	70	this_building
3c_barb_commons_lore_2	rom_building_research_points	5	this_faction
3c_barb_commons_lore_2	rom_building_road	2	this_region
3c_barb_commons_lore_3	rom_building_food_consumption	2	this_region
3c_barb_commons_lore_3	rom_building_gdp_culture_learning	100	this_building
3c_barb_commons_lore_3	rom_building_research_points	10	this_faction
3c_barb_commons_lore_3	rom_building_road	2	this_region
3c_barb_commons_lore_4	rom_building_food_consumption	5	this_region
3c_barb_commons_lore_4	rom_building_gdp_culture_learning	150	this_building
3c_barb_commons_lore_4	rom_building_research_points	20	this_faction
3c_barb_commons_lore_4	rom_building_road	2	this_region
3c_barb_commons_market_2	3c_banditry_building	6	this_province
3c_barb_commons_market_2	rom_building_food_consumption	1	this_region
3c_barb_commons_market_2	rom_building_gdp_mod_agriculture_all	10	regions_in_this_province
3c_barb_commons_market_2	rom_building_gdp_trade_local	160	this_building
3c_barb_commons_market_2	rom_building_road	2	this_region
3c_barb_commons_market_2	rom_building_squalor	2	this_region
3c_barb_commons_market_3	3c_banditry_building	7	this_province
3c_barb_commons_market_3	rom_building_food_consumption	4	this_region
3c_barb_commons_market_3	rom_building_gdp_mod_agriculture_all	20	regions_in_this_province
3c_barb_commons_market_3	rom_building_gdp_trade_local	320	this_building
3c_barb_commons_market_3	rom_building_road	2	this_region
3c_barb_commons_market_3	rom_building_squalor	3	this_region
3c_barb_commons_market_4	3c_banditry_building	8	this_province
3c_barb_commons_market_4	rom_building_food_consumption	8	this_region
3c_barb_commons_market_4	rom_building_gdp_mod_agriculture_all	30	regions_in_this_province
3c_barb_commons_market_4	rom_building_gdp_trade_local	640	this_building
3c_barb_commons_market_4	rom_building_road	3	this_region
3c_barb_commons_market_4	rom_building_squalor	6	this_region
3c_barb_commons_nomad_1	rom_building_gdp_culture_entertainment	50	this_building
3c_barb_commons_nomad_chieftan_2	rom_building_food_consumption	1	this_region
3c_barb_commons_nomad_chieftan_2	rom_building_gdp_subsistence	100	this_building
3c_barb_commons_nomad_chieftan_2	rom_building_public_order_happiness	2	this_province
3c_barb_commons_nomad_chieftan_2	rom_building_road	2	this_region
3c_barb_commons_nomad_chieftan_3	rom_building_food_consumption	4	this_region
3c_barb_commons_nomad_chieftan_3	rom_building_gdp_subsistence	150	this_building
3c_barb_commons_nomad_chieftan_3	rom_building_public_order_happiness	4	this_province
3c_barb_commons_nomad_chieftan_3	rom_building_road	2	this_region
3c_barb_commons_nomad_chieftan_4	rom_building_food_consumption	8	this_region
3c_barb_commons_nomad_chieftan_4	rom_building_gdp_subsistence	200	this_building
3c_barb_commons_nomad_chieftan_4	rom_building_public_order_happiness	6	this_province
3c_barb_commons_nomad_chieftan_4	rom_building_road	3	this_region
3c_barb_commons_nomad_lore_2	rom_building_food_consumption	1	this_region
3c_barb_commons_nomad_lore_2	rom_building_gdp_culture_learning	70	this_building
3c_barb_commons_nomad_lore_2	rom_building_research_points	5	this_faction
3c_barb_commons_nomad_lore_2	rom_building_road	2	this_region
3c_barb_commons_nomad_lore_3	rom_building_food_consumption	2	this_region
3c_barb_commons_nomad_lore_3	rom_building_gdp_culture_learning	100	this_building
3c_barb_commons_nomad_lore_3	rom_building_research_points	10	this_faction
3c_barb_commons_nomad_lore_3	rom_building_road	2	this_region
3c_barb_commons_nomad_lore_4	rom_building_food_consumption	5	this_region
3c_barb_commons_nomad_lore_4	rom_building_gdp_culture_learning	150	this_building
3c_barb_commons_nomad_lore_4	rom_building_research_points	20	this_faction
3c_barb_commons_nomad_lore_4	rom_building_road	2	this_region
3c_barb_commons_nomad_market_2	3c_banditry_building	6	this_province
3c_barb_commons_nomad_market_2	rom_building_food_consumption	1	this_region
3c_barb_commons_nomad_market_2	rom_building_gdp_mod_agriculture_all	10	regions_in_this_province
3c_barb_commons_nomad_market_2	rom_building_gdp_trade_local	160	this_building
3c_barb_commons_nomad_market_2	rom_building_road	2	this_region
3c_barb_commons_nomad_market_2	rom_building_squalor	2	this_region
3c_barb_commons_nomad_market_3	3c_banditry_building	7	this_province
3c_barb_commons_nomad_market_3	rom_building_food_consumption	4	this_region
3c_barb_commons_nomad_market_3	rom_building_gdp_mod_agriculture_all	20	regions_in_this_province
3c_barb_commons_nomad_market_3	rom_building_gdp_trade_local	320	this_building
3c_barb_commons_nomad_market_3	rom_building_road	2	this_region
3c_barb_commons_nomad_market_3	rom_building_squalor	3	this_region
3c_barb_commons_nomad_market_4	3c_banditry_building	8	this_province
3c_barb_commons_nomad_market_4	rom_building_food_consumption	8	this_region
3c_barb_commons_nomad_market_4	rom_building_gdp_mod_agriculture_all	30	regions_in_this_province
3c_barb_commons_nomad_market_4	rom_building_gdp_trade_local	640	this_building
3c_barb_commons_nomad_market_4	rom_building_road	3	this_region
3c_barb_commons_nomad_market_4	rom_building_squalor	6	this_region
3c_barb_commons_nomad_slave_2	3c_banditry_building	6	this_province
3c_barb_commons_nomad_slave_2	rom_building_gdp_mod_agriculture_all	15	regions_in_this_province
3c_barb_commons_nomad_slave_2	rom_building_gdp_mod_industry	15	regions_in_this_province
3c_barb_commons_nomad_slave_2	rom_building_gdp_trade_local	200	this_building
3c_barb_commons_nomad_slave_2	rom_building_public_order_happiness	-4	this_province
3c_barb_commons_nomad_slave_2	rom_building_road	2	this_region
3c_barb_commons_nomad_slave_2	rom_building_slave_decrease_mod	25	this_province
3c_barb_commons_nomad_slave_2	rom_building_slave_gpd_mod	25	this_province
3c_barb_commons_nomad_slave_2	rom_building_squalor	2	this_region
3c_barb_commons_nomad_slave_3	3c_banditry_building	8	this_province
3c_barb_commons_nomad_slave_3	rom_building_gdp_mod_agriculture_all	30	regions_in_this_province
3c_barb_commons_nomad_slave_3	rom_building_gdp_mod_industry	30	regions_in_this_province
3c_barb_commons_nomad_slave_3	rom_building_gdp_trade_local	500	this_building
3c_barb_commons_nomad_slave_3	rom_building_public_order_happiness	-8	this_province
3c_barb_commons_nomad_slave_3	rom_building_road	2	this_region
3c_barb_commons_nomad_slave_3	rom_building_slave_decrease_mod	50	this_province
3c_barb_commons_nomad_slave_3	rom_building_slave_gpd_mod	50	this_province
3c_barb_commons_nomad_slave_3	rom_building_squalor	3	this_region
3c_barb_commons_nomad_storage_2	rom_building_food_reserves	2	this_region
3c_barb_commons_nomad_storage_2	rom_building_gdp_subsistence	80	this_building
3c_barb_commons_nomad_storage_2	rom_building_public_order_happiness	-2	this_province
3c_barb_commons_nomad_storage_2	rom_building_replenishment_land	10	regions_in_this_province
3c_barb_commons_nomad_storage_2	rom_building_road	2	this_region
3c_barb_commons_nomad_storage_2	rom_building_squalor	2	this_region
3c_barb_commons_nomad_storage_3	rom_building_food_reserves	4	this_region
3c_barb_commons_nomad_storage_3	rom_building_gdp_subsistence	160	this_building
3c_barb_commons_nomad_storage_3	rom_building_public_order_happiness	-4	this_province
3c_barb_commons_nomad_storage_3	rom_building_replenishment_land	20	regions_in_this_province
3c_barb_commons_nomad_storage_3	rom_building_road	2	this_region
3c_barb_commons_nomad_storage_3	rom_building_squalor	3	this_region
3c_barb_commons_nomad_storage_4	rom_building_food_reserves	6	this_region
3c_barb_commons_nomad_storage_4	rom_building_gdp_subsistence	320	this_building
3c_barb_commons_nomad_storage_4	rom_building_public_order_happiness	-8	this_province
3c_barb_commons_nomad_storage_4	rom_building_replenishment_land	30	regions_in_this_province
3c_barb_commons_nomad_storage_4	rom_building_road	3	this_region
3c_barb_commons_nomad_storage_4	rom_building_squalor	6	this_region
3c_barb_commons_slave_2	3c_banditry_building	6	this_province
3c_barb_commons_slave_2	rom_building_gdp_mod_agriculture_all	15	regions_in_this_province
3c_barb_commons_slave_2	rom_building_gdp_mod_industry	15	regions_in_this_province
3c_barb_commons_slave_2	rom_building_gdp_trade_local	200	this_building
3c_barb_commons_slave_2	rom_building_public_order_happiness	-4	this_province
3c_barb_commons_slave_2	rom_building_road	2	this_region
3c_barb_commons_slave_2	rom_building_slave_decrease_mod	25	this_province
3c_barb_commons_slave_2	rom_building_slave_gpd_mod	25	this_province
3c_barb_commons_slave_2	rom_building_squalor	2	this_region
3c_barb_commons_slave_3	3c_banditry_building	8	this_province
3c_barb_commons_slave_3	rom_building_gdp_mod_agriculture_all	30	regions_in_this_province
3c_barb_commons_slave_3	rom_building_gdp_mod_industry	30	regions_in_this_province
3c_barb_commons_slave_3	rom_building_gdp_trade_local	500	this_building
3c_barb_commons_slave_3	rom_building_public_order_happiness	-8	this_province
3c_barb_commons_slave_3	rom_building_road	2	this_region
3c_barb_commons_slave_3	rom_building_slave_decrease_mod	50	this_province
3c_barb_commons_slave_3	rom_building_slave_gpd_mod	50	this_province
3c_barb_commons_slave_3	rom_building_squalor	3	this_region
3c_barb_commons_storage_2	rom_building_food_reserves	2	this_region
3c_barb_commons_storage_2	rom_building_gdp_subsistence	80	this_building
3c_barb_commons_storage_2	rom_building_public_order_happiness	-2	this_province
3c_barb_commons_storage_2	rom_building_replenishment_land	10	regions_in_this_province
3c_barb_commons_storage_2	rom_building_road	2	this_region
3c_barb_commons_storage_2	rom_building_squalor	2	this_region
3c_barb_commons_storage_3	rom_building_food_reserves	4	this_region
3c_barb_commons_storage_3	rom_building_gdp_subsistence	160	this_building
3c_barb_commons_storage_3	rom_building_public_order_happiness	-4	this_province
3c_barb_commons_storage_3	rom_building_replenishment_land	20	regions_in_this_province
3c_barb_commons_storage_3	rom_building_road	2	this_region
3c_barb_commons_storage_3	rom_building_squalor	3	this_region
3c_barb_commons_storage_4	rom_building_food_reserves	6	this_region
3c_barb_commons_storage_4	rom_building_gdp_subsistence	320	this_building
3c_barb_commons_storage_4	rom_building_public_order_happiness	-8	this_province
3c_barb_commons_storage_4	rom_building_replenishment_land	30	regions_in_this_province
3c_barb_commons_storage_4	rom_building_road	3	this_region
3c_barb_commons_storage_4	rom_building_squalor	6	this_region
3c_barb_craftsmen_1	rom_building_gdp_industry_manufacture	70	this_building
3c_barb_craftsmen_pot_2	rom_building_gdp_industry_manufacture	140	this_building
3c_barb_craftsmen_pot_2	rom_building_gdp_mod_trade_all	3	regions_in_this_province
3c_barb_craftsmen_pot_2	rom_building_public_order_happiness	-2	this_province
3c_barb_craftsmen_pot_2	rom_building_squalor	1	this_region
3c_barb_craftsmen_pot_3	rom_building_gdp_industry_manufacture	210	this_building
3c_barb_craftsmen_pot_3	rom_building_gdp_mod_trade_all	6	regions_in_this_province
3c_barb_craftsmen_pot_3	rom_building_public_order_happiness	-4	this_province
3c_barb_craftsmen_pot_3	rom_building_squalor	3	this_region
3c_barb_craftsmen_pot_4	rom_building_gdp_industry_manufacture	320	this_building
3c_barb_craftsmen_pot_4	rom_building_gdp_mod_trade_all	9	regions_in_this_province
3c_barb_craftsmen_pot_4	rom_building_public_order_happiness	-8	this_province
3c_barb_craftsmen_pot_4	rom_building_squalor	6	this_region
3c_barb_craftsmen_salt_2	rom_building_gdp_mod_agriculture_all	3	regions_in_this_province
3c_barb_craftsmen_salt_2	rom_building_gdp_trade_local	100	this_building
3c_barb_craftsmen_salt_2	rom_building_public_order_happiness	-2	this_province
3c_barb_craftsmen_salt_2	rom_building_squalor	1	this_region
3c_barb_craftsmen_salt_3	rom_building_gdp_mod_agriculture_all	6	regions_in_this_province
3c_barb_craftsmen_salt_3	rom_building_gdp_trade_local	175	this_building
3c_barb_craftsmen_salt_3	rom_building_public_order_happiness	-4	this_province
3c_barb_craftsmen_salt_3	rom_building_squalor	3	this_region
3c_barb_craftsmen_salt_4	rom_building_gdp_mod_agriculture_all	9	regions_in_this_province
3c_barb_craftsmen_salt_4	rom_building_gdp_trade_local	250	this_building
3c_barb_craftsmen_salt_4	rom_building_public_order_happiness	-8	this_province
3c_barb_craftsmen_salt_4	rom_building_squalor	6	this_region
3c_barb_craftsmen_wood_2	rom_building_gdp_industry_manufacture	80	this_building
3c_barb_craftsmen_wood_2	rom_building_public_order_happiness	-2	this_province
3c_barb_craftsmen_wood_2	rom_building_squalor	1	this_region
3c_barb_craftsmen_wood_3	rom_building_gdp_industry_manufacture	90	this_building
3c_barb_craftsmen_wood_3	rom_building_public_order_happiness	-4	this_province
3c_barb_craftsmen_wood_3	rom_building_squalor	3	this_region
3c_barb_craftsmen_wood_4	rom_building_gdp_industry_manufacture	100	this_building
3c_barb_craftsmen_wood_4	rom_building_public_order_happiness	-8	this_province
3c_barb_craftsmen_wood_4	rom_building_squalor	6	this_region
3c_barb_glass_1	rom_building_gdp_industry_manufacture	100	this_building
3c_barb_glass_1	rom_building_growth_all	1	this_province
3c_barb_glass_1	rom_building_research_points	4	this_faction
3c_barb_glass_1	rom_building_resource_glass_production	40	this_building
