att_fact_aria	2041790188	att_sub_cult_eastern_sassanid	playable	Aria	Arian Rebels	Arian	122	eastern	false	data\ui\	data\ui\flags\Aria	data\ui\flags\	data\ui\flags\	146	135	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_est_core	att_faction_false	false	false		false	false	122	122		You are attacking Aria!	You are defending against Aria!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	200	149	75	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_sassanid
att_fact_armenia	2041790189	att_sub_cult_eastern_caucasian	playable	Armenia	Armenian Rebels	Armenian	122	eastern	false	data\ui\	data\ui\flags\Armenia	data\ui\flags\	data\ui\flags\	246	227	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_est_core	att_faction_false	false	false		false	false	122	122		You are attacking Armenia!	You are defending against Armenia!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	224	197	79	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_caucasian
att_fact_arran	2041790190	att_sub_cult_eastern_caucasian	playable	Arran	Arran Rebels	Arran	122	eastern	false	data\ui\	data\ui\flags\Arran	data\ui\flags\	data\ui\flags\	228	201	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_est_core	att_faction_false	false	false		false	false	122	122		You are attacking Arran!	You are defending against Arran!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	104	172	255	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_caucasian
att_fact_asia	2041790191	att_sub_cult_roman_east	playable	Asia	Asian Rebels	Asian	133	default	false	data\ui\	data\ui\flags\Asia	data\ui\flags\	data\ui\flags\	146	135	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core		false	false		false	false	133	133		You are attacking Asia!	You are defending against Asia!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	53	115	22	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_east
att_fact_aturpatakan	2041790192	att_sub_cult_eastern_sassanid	playable	Atropatene	Atropatenian Rebels	Atropatenian	122	eastern	false	data\ui\	data\ui\flags\Aturpatakan	data\ui\flags\	data\ui\flags\	205	189	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_est_core	att_faction_false	false	false		false	false	122	122		You are attacking Atropatene!	You are defending against Atropatene!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	105	128	74	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_sassanid
att_fact_axum	2041790193	att_sub_cult_eastern_desert	playable	Aksum	Aksumite Rebels	Aksumite	162	eastern	false	data\ui\	data\ui\flags\Axum	data\ui\flags\	data\ui\flags\	98	37	22	33	31	31	231	194	129	0	0	0	0	0	0	0	0	0	0	0	0	att_des_aksum	att_faction_false	true	true		false	false	121	121		You are attacking Aksum!	You are defending against Aksum!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	255	202	142	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n Court Nobles	Support: +%n Court Noble	false	true	false	default	att_sands_win	att_sub_cult_eastern_desert
att_fact_bastarnae	2041790194	att_sub_cult_barbarian_germanic_east	playable	Bastarnians	Bastarnian Rebels	Bastarnian	155	barbarian	false	data\ui\	data\ui\flags\Bastarnae	data\ui\flags\	data\ui\flags\	76	100	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_ger_core	att_faction_false	false	false		false	false	92	92		You are attacking the Bastarnians!	You are defending against the Bastarnians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	204	119	98	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	default		att_sub_cult_barbarian_germanic_east
att_fact_blue	2041790327	att_sub_cult_roman_west	playable	Western Roman Empire	Western Roman Rebels	Western Roman	133	default	false	data\ui\	data\ui\flags\WesternRomanEmpire	data\ui\flags\	data\ui\flags\	50	50	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_west		false	false		false	false	133	133		You are attacking the Western Roman Empire!	You are defending against the Western Roman Empire!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	false	50	50	220	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_britannia	2041790195	att_sub_cult_roman_west	playable	Britain	Britannic Rebels	Britannic	133	default	false	data\ui\	data\ui\flags\Britannia	data\ui\flags\	data\ui\flags\	195	92	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Britain!	You are defending against Britain!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	107	96	38	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_budini	2041790196	att_sub_cult_nomadic_sarmatian	playable	Budinians	Budinian Rebels	Budinian	149	nomadic	false	data\ui\	data\ui\flags\Budini	data\ui\flags\	data\ui\flags\	115	102	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nom_core	att_faction_false	false	false		false	false	149	149		You are attacking the Budini!	You are defending against the Budini!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	178	163	158	1200	%n of %n Nobles	Support: -%n Nobles	Support: -%n Noble	Support: +%n Nobles	Support: +%n Noble	true	true	false	default		att_sub_cult_nomadic_sarmatian
att_fact_burgundii	2041790197	att_sub_cult_barbarian_germanic_west	playable	Burgundians	Burgundian Rebels	Burgundian	92	barbarian	false	data\ui\	data\ui\flags\Burgundi	data\ui\flags\	data\ui\flags\	123	157	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_ger_burgundians	att_faction_false	true	true		false	false	92	92		You are attacking the Burgundians!	You are defending against the Burgundians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	169	57	7	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_burgundians	att_barbarian_win	att_sub_cult_barbarian_germanic_west
att_fact_dacia	2041790200	att_sub_cult_roman_west	playable	Dacia	Dacian Rebels	Dacian	133	default	false	data\ui\	data\ui\flags\Dacia	data\ui\flags\	data\ui\flags\	187	163	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Dacia!	You are defending against Dacia!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	171	111	0	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_dani	2041790201	att_sub_cult_barbarian_germanic_north	playable	Danes	Danish Rebels	Danish	111	barbarian	false	data\ui\	data\ui\flags\Dani	data\ui\flags\	data\ui\flags\	160	185	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nor_danes	att_faction_false	true	true		false	false	111	111		You are attacking the Danes!	You are defending against the Danes!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	63	63	96	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_danes	att_barbarian_win	att_sub_cult_barbarian_germanic_north
att_fact_eastern_roman_empire	2041790204	att_sub_cult_roman_east	playable	Eastern Roman Empire	Eastern Roman Rebels	Eastern Roman	133	default	false	data\ui\	data\ui\flags\EasternRomanEmpire	data\ui\flags\	data\ui\flags\	128	50	103	0	0	0	234	215	9	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_east	att_faction_false	true	true		false	false	133	133		You are attacking the Eastern Roman Empire!	You are defending against the Eastern Roman Empire!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	102	64	54	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	true	att_mp_force_gen_rome_eastern	att_roman_east_win	att_sub_cult_roman_east
att_fact_ebdani	2041790207	att_sub_cult_barbarian_celtic	playable	Ebdanians	Ebdanian Rebels	Ebdanian	108	barbarian	false	data\ui\	data\ui\flags\Ebdani	data\ui\flags\	data\ui\flags\	28	54	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_cel_ebdani	att_faction_false	true	true		false	false	108	108		You are attacking the Ebdanians!	You are defending against the Ebdanians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	149	123	116	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_ebdani	att_barbarian_win	att_sub_cult_barbarian_celtic
att_fact_franci	2041790208	att_sub_cult_barbarian_germanic_west	playable	Franks	Frankish Rebels	Frankish	92	barbarian	false	data\ui\	data\ui\flags\Franci	data\ui\flags\	data\ui\flags\	90	113	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_ger_franks	att_faction_false	true	true		false	false	92	92		You are attacking the Franks!	You are defending against the Franks!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	103	102	31	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_franks	att_barbarian_win	att_sub_cult_barbarian_germanic_west
att_fact_gaetuli	2041790209	att_sub_cult_eastern_desert	playable	Gaetulians	Gaetulian Rebels	Gaetulian	121	eastern	false	data\ui\	data\ui\flags\Gaetuli	data\ui\flags\	data\ui\flags\	140	81	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_des_desert	att_faction_false	false	false		false	false	121	121		You are attacking the Gaetulians!	You are defending against the Gaetulians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	205	121	77	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_desert
att_fact_gallia	2041790210	att_sub_cult_roman_west	playable	Gaul	Gallic Rebels	Gallic	133	default	false	data\ui\	data\ui\flags\Gallia	data\ui\flags\	data\ui\flags\	185	86	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Gaul!	You are defending against Gaul!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	238	225	157	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_garamantes	2041790211	att_sub_cult_eastern_desert	playable	Garamantians	Garamantian Rebels	Garamantian	121	eastern	false	data\ui\	data\ui\flags\Garamantes	data\ui\flags\	data\ui\flags\	195	141	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_des_garam		true	true		false	false	121	121		You are attacking the Garamantians!	You are defending against the Garamantians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	238	225	157	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default	att_sands_win	att_sub_cult_eastern_desert
att_fact_gauti	2041790213	att_sub_cult_barbarian_germanic_north	playable	Geats	Geat Rebels	Geat	111	barbarian	false	data\ui\	data\ui\flags\Gauti	data\ui\flags\	data\ui\flags\	58	97	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nor_geats	att_faction_false	true	true		false	false	111	111		You are attacking the Geats!	You are defending against the Geats!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	160	242	119	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_geats	att_barbarian_win	att_sub_cult_barbarian_germanic_north
att_fact_gepidae	2041790214	att_sub_cult_barbarian_germanic_east	playable	Gepids	Gepid Rebels	Gepid	155	barbarian	false	data\ui\	data\ui\flags\Gepidae	data\ui\flags\	data\ui\flags\	119	124	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_ger_core	att_faction_false	false	false		false	false	92	92		You are attacking the Gepids!	You are defending against the Gepids!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	121	119	9	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	default		att_sub_cult_barbarian_germanic_east
att_fact_ghassanids	2041790218	att_sub_cult_eastern_desert	playable	Ghassanids	Ghassanid Rebels	Ghassanid	116	eastern	false	data\ui\	data\ui\flags\Ghassanids	data\ui\flags\	data\ui\flags\	197	153	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_des_arabic	att_faction_false	false	false		false	false	121	121		You are attacking the Ghassanids!	You are defending against the Ghassanids!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	64	49	28	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_desert
att_fact_greuthingi	2041790219	att_sub_cult_barbarian_germanic_east	playable	Greuthungians	Greuthingian Rebels	Greuthingian	155	barbarian	false	data\ui\	data\ui\flags\Greuthingi	data\ui\flags\	data\ui\flags\	146	154	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_ger_core	att_faction_false	false	false		false	false	92	92		You are attacking the Greuthingians!	You are defending against the Greuthingians!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	116	55	52	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	default		att_sub_cult_barbarian_germanic_east
att_fact_himyar	2041790220	att_sub_cult_eastern_desert	playable	Himyar	Himyarite Rebels	Himyarite	116	eastern	false	data\ui\	data\ui\flags\Himyar	data\ui\flags\	data\ui\flags\	29	29	29	58	19	0	198	170	99	0	0	0	0	0	0	0	0	0	0	0	0	att_des_himyar	att_faction_false	true	true		false	false	121	121		You are attacking Himyar!	You are defending against Himyar!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	133	133	133	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n Court Nobles	Support: +%n Court Noble	false	true	false	default	att_sands_win	att_sub_cult_eastern_desert
att_fact_hispania	2041790221	att_sub_cult_roman_west	playable	Hispania	Hispanic Rebels	Hispanic	133	default	false	data\ui\	data\ui\flags\Hispania	data\ui\flags\	data\ui\flags\	155	64	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Hispania!	You are defending against Hispania!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	133	133	133	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_hunni	2041790222	att_sub_cult_nomadic_hunnic	playable	Huns	Hunnic Rebels	Hunnic	132	nomadic	false	data\ui\	data\ui\flags\Hunni	data\ui\flags\	data\ui\flags\	67	53	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nom_huns	att_faction_false	true	false		false	false	132	132		You are attacking the Huns!	You are defending against the Huns!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	133	133	133	1200	%n of %n Nobles	Support: -%n Nobles	Support: -%n Noble	Support: +%n Nobles	Support: +%n Noble	true	true	false	att_mp_force_gen_huns	att_nomadic_win	att_sub_cult_nomadic_hunnic
att_fact_iazyges	2041790225	att_sub_cult_nomadic_sarmatian	playable	Iazyges	Iazygite Rebels	Iazygite	149	nomadic	false	data\ui\	data\ui\flags\Iazyges	data\ui\flags\	data\ui\flags\	94	89	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nom_core	att_faction_false	false	false		false	false	149	149		You are attacking the Iazyges!	You are defending against the Iazyges!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	133	133	133	1200	%n of %n Nobles	Support: -%n Nobles	Support: -%n Noble	Support: +%n Nobles	Support: +%n Noble	true	true	false	default		att_sub_cult_nomadic_sarmatian
att_fact_illyricum	2041790226	att_sub_cult_roman_west	playable	Illyria	Illyrian Rebels	Illyrian	133	default	false	data\ui\	data\ui\flags\Illyricum	data\ui\flags\	data\ui\flags\	145	90	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Illyria!	You are defending against Illyria!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	133	133	133	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_italia	2041790227	att_sub_cult_roman_west	playable	Italia	Italian Rebels	Italian	133	default	false	data\ui\	data\ui\flags\Italia	data\ui\flags\	data\ui\flags\	178	77	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_rom_core	att_faction_false	false	false		false	false	133	133		You are attacking Italia!	You are defending against Italia!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	35	89	8	500	%n of %n Senators	Support: -%n Senators	Support: -%n Senator	Support: +%n Senators	Support: +%n Senator	false	true	false	default		att_sub_cult_roman_west
att_fact_iuti	2041790228	att_sub_cult_barbarian_germanic_north	playable	Jutes	Iutian Rebels	Iutian	111	barbarian	false	data\ui\	data\ui\flags\Iuti	data\ui\flags\	data\ui\flags\	78	123	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_nor_jutes	att_faction_false	true	true		false	false	111	111		You are attacking the Jutes!	You are defending against the Jutes!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	107	96	38	1200	%n of %n Tribal Chiefs	Support: -%n Tribal Chiefs	Support: -%n Tribal Chief	Support: +%n Tribal Chiefs	Support: +%n  Tribal Chief	true	true	false	att_mp_force_gen_jutes	att_barbarian_win	att_sub_cult_barbarian_germanic_north
att_fact_judea	2041790578	att_sub_cult_eastern_desert	playable	Judea	Judean Rebels	Judean	116	eastern	false	data\ui\	data\ui\flags\Judea	data\ui\flags\	data\ui\flags\	206	196	129	186	164	173	61	51	25	0	0	0	0	0	0	0	0	0	0	0	0	att_des_desert		false	false	0	false	false	122	122		You are attacking Judea!	You are defending against Judea!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	0	0	0	500						false	true	false	default		att_sub_cult_eastern_desert
att_fact_kartli	2041790229	att_sub_cult_eastern_caucasian	playable	Kartli	Kartveli Rebels	Kartveli	122	eastern	false	data\ui\	data\ui\flags\Kartli	data\ui\flags\	data\ui\flags\	215	165	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	att_est_core	att_faction_false	false	false		false	false	122	122		You are attacking Kartli!	You are defending against Kartli!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	141	13	4	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n  Court Nobles	Support: +%n  Court Noble	false	true	false	default		att_sub_cult_eastern_caucasian
att_fact_lakhmids	2041790230	att_sub_cult_eastern_desert	playable	Lakhmids	Lakhmid Rebels	Lakhmid	116	eastern	false	data\ui\	data\ui\flags\Lakhmids	data\ui\flags\	data\ui\flags\	66	33	0	106	53	0	68	22	68	0	0	0	0	0	0	0	0	0	0	0	0	att_des_lahkmids	att_faction_false	true	true		false	false	121	121		You are attacking the Lakhmids!	You are defending against the Lakhmids!		PBS_PARAMETER_UNUSED	placeholder	placeholder	placeholder	true	143	178	153	150	%n of %n Court Nobles	Support: -%n Court Nobles	Support: -%n Court Noble	Support: +%n Court Nobles	Support: +%n Court Noble	false	true	false	default	att_sands_win	att_sub_cult_eastern_desert
